CustomerKey,GeographyKey,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Suffix,Gender,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,SpanishEducation,FrenchEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance
12043,322,AW00012043,,Carson,L,Patterson,FALSE,9/21/1974,M,,M,carson9@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,4195 Sea Point Way,,840-555-0139,3/24/2008,5-10 Miles
12044,337,AW00012044,,Madeline,G,Lopez,FALSE,5/27/1974,S,,F,madeline18@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,1,9687 Maywood Ln.,,501-555-0149,5/21/2008,5-10 Miles
12045,339,AW00012045,,Luis,A,Russell,FALSE,6/25/1974,S,,M,luis19@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,9236 Woodland Drive,,855-555-0185,11/21/2007,1-2 Miles
12046,358,AW00012046,,Alexa,,Cook,FALSE,7/18/1974,S,,F,alexa20@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,3005 Banyan Way,,666-555-0153,8/21/2007,1-2 Miles
12047,383,AW00012047,,Alexandra,,Davis,FALSE,3/25/1974,S,,F,alexandra68@adventure-works.com,40000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,0,1,8831 San Gabriel Dr.,,719-555-0185,11/3/2007,1-2 Miles
12048,542,AW00012048,,Kayla,L,Coleman,FALSE,5/19/1972,S,,F,kayla30@adventure-works.com,70000,0,0,Partial College,Estudios universitarios (en curso),Baccalauréat,Skilled Manual,Obrero especializado,Technicien,1,2,6869 Meier Road,,225-555-0182,3/14/2008,5-10 Miles
12049,338,AW00012049,,Angela,,Russell,FALSE,4/11/1968,S,,F,angela22@adventure-works.com,80000,0,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,878 Rancho View Drive,,112-555-0124,2/20/2008,1-2 Miles
12050,336,AW00012050,,Aaron,M,Young,FALSE,9/14/1967,S,,M,aaron49@adventure-works.com,110000,0,1,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,1,6350 Plumas Court,,911-555-0153,5/15/2006,1-2 Miles
12051,343,AW00012051,,Isaiah,E,Scott,FALSE,9/24/1967,S,,M,isaiah39@adventure-works.com,120000,0,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,3,1987 Megan Dr.,,926-555-0181,8/27/2007,1-2 Miles
12052,355,AW00012052,,Makayla,R,Ward,FALSE,5/27/1967,S,,F,makayla11@adventure-works.com,120000,0,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,2,9023 Brush Creek Court,,328-555-0112,5/6/2006,1-2 Miles
12053,301,AW00012053,,Cedric,A,Gao,FALSE,5/15/1967,S,,M,cedric14@adventure-works.com,130000,0,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,4283 Meaham Drive,,778-555-0133,5/1/2006,0-1 Miles
12054,57,AW00012054,,Luke,,Diaz,FALSE,6/4/1968,M,,M,luke11@adventure-works.com,90000,4,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,6377 East Avenue,,670-555-0117,8/2/2007,0-1 Miles
12055,56,AW00012055,,Arianna,C,Richardson,FALSE,11/20/1968,M,,F,arianna31@adventure-works.com,90000,4,4,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,1,1105 N. 48th St,,675-555-0150,8/25/2007,0-1 Miles
12056,54,AW00012056,,Ian,,Ward,FALSE,6/15/1942,M,,M,ian69@adventure-works.com,120000,2,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,3710 Via Appia,,684-555-0115,12/16/2007,5-10 Miles
12057,627,AW00012057,,Madeline,M,Collins,FALSE,3/15/1943,M,,F,madeline2@adventure-works.com,120000,2,4,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,3,1124 Leeds Ct. West,,622-555-0191,8/30/2007,5-10 Miles
12058,322,AW00012058,,Chloe,E,Nelson,FALSE,7/3/1943,M,,F,chloe6@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,4627 Lakefield Place,,202-555-0125,5/17/2006,0-1 Miles
12059,635,AW00012059,,Jason,L,Jenkins,FALSE,6/2/1943,M,,M,jason4@adventure-works.com,130000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,8480 Zebra Street,,535-555-0185,5/25/2006,0-1 Miles
12060,66,AW00012060,,Andrew,T,Wedge,FALSE,4/16/1943,S,,M,andrew22@adventure-works.com,150000,1,3,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,0,2,9263 Mt. Mckinley Ct.,,842-555-0146,8/4/2007,0-1 Miles
12061,62,AW00012061,,Bryce,,Brooks,FALSE,5/9/1943,M,,M,bryce2@adventure-works.com,160000,1,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,5508 Glenmount Dr.,,110-555-0161,8/2/2007,0-1 Miles
12062,358,AW00012062,,Edward,H,Long,FALSE,6/4/1944,M,,M,edward58@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,9837 Larkwood Ct,,379-555-0182,8/28/2007,10+ Miles
12063,609,AW00012063,,Xavier,,Martinez,FALSE,9/8/1944,M,,M,xavier15@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,3644 Rosarita,,957-555-0160,3/13/2008,10+ Miles
12064,539,AW00012064,,John,D,White,FALSE,10/9/1944,S,,M,john50@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,244 La Cadena,,161-555-0125,9/19/2007,10+ Miles
12065,618,AW00012065,,Isaiah,A,Collins,FALSE,7/3/1944,M,,M,isaiah24@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,745 Harvey Way,,869-555-0152,9/7/2007,10+ Miles
12066,338,AW00012066,,Wyatt,L,Powell,FALSE,8/12/1944,M,,M,wyatt60@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,8728 Argyll Ave.,,788-555-0163,9/2/2007,10+ Miles
12067,355,AW00012067,,Aaron,,Bryant,FALSE,11/14/1944,S,,M,aaron17@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,2325 Candywood Ct,,754-555-0137,10/26/2007,10+ Miles
12068,345,AW00012068,,Maria,L,Jenkins,FALSE,5/22/1944,S,,F,maria30@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,1113 Catherine Way,,189-555-0198,1/6/2008,10+ Miles
12069,307,AW00012069,,Garrett,S,Kelly,FALSE,11/1/1944,M,,M,garrett6@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,2,7129 N Larwin Ave.,,694-555-0142,5/2/2006,1-2 Miles
12070,300,AW00012070,,Luke,J,Ross,FALSE,9/3/1944,M,,M,luke22@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,2749 Greenbush Drive,,258-555-0153,5/30/2008,10+ Miles
12071,300,AW00012071,,Robert,,Robinson,FALSE,4/2/1944,M,,M,robert78@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,9896 Walkim Court,,190-555-0141,5/26/2006,1-2 Miles
12072,334,AW00012072,,Tristan,,Ross,FALSE,8/24/1944,M,,M,tristan4@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,5862 Crivello Ave.,,805-555-0133,5/15/2006,1-2 Miles
12073,334,AW00012073,,Thomas,G,Rodriguez,FALSE,8/23/1944,M,,M,thomas68@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,8094 Roxbury Drive,,972-555-0135,9/7/2007,10+ Miles
12074,59,AW00012074,,Megan,R,Jenkins,FALSE,10/27/1944,S,,F,megan57@adventure-works.com,70000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,2603 Condor Place,,661-555-0160,2/12/2008,10+ Miles
12075,618,AW00012075,,Cameron,,Griffin,FALSE,6/26/1944,S,,M,cameron16@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,7330 Saddlehill Lane,,319-555-0148,5/25/2006,10+ Miles
12076,322,AW00012076,,Chloe,W,Washington,FALSE,2/26/1944,M,,F,chloe80@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,9115 Arthur Rd.,,276-555-0136,5/7/2006,10+ Miles
12077,65,AW00012077,,Nicole,M,Sandberg,FALSE,3/21/1945,S,,F,nicole47@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,1742 Breck Court,,371-555-0196,8/2/2007,10+ Miles
12078,648,AW00012078,,Jose,W,Edwards,FALSE,2/18/1945,M,,M,jose39@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,9601 Santa Fe Dr.,,171-555-0119,5/30/2006,2-5 Miles
12079,343,AW00012079,,Nathaniel,,Cooper,FALSE,10/13/1945,M,,M,nathaniel9@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,2,9566 Pine Hollow Road,,299-555-0194,5/8/2006,2-5 Miles
12080,49,AW00012080,,Grace,,Sanchez,FALSE,6/9/1946,S,,F,grace26@adventure-works.com,60000,4,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,8844 Fitzpatrick Drive,,207-555-0158,10/2/2007,10+ Miles
12081,59,AW00012081,,Kaitlyn,A,Perez,FALSE,6/5/1946,S,,F,kaitlyn10@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,3,8089 Mariposa Ct.,,154-555-0159,11/9/2007,10+ Miles
12082,315,AW00012082,,Lauren,,Sanchez,FALSE,10/12/1946,M,,F,lauren0@adventure-works.com,70000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,5379 Treasure Island Way,Bldg 14,694-555-0111,5/20/2006,10+ Miles
12083,614,AW00012083,,Kayla,,Alexander,FALSE,2/28/1946,M,,F,kayla43@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,2908 Piper Ridge Court,,179-555-0179,5/27/2006,10+ Miles
12084,545,AW00012084,,Aidan,O,Perry,FALSE,8/7/1947,M,,M,aidan8@adventure-works.com,60000,5,0,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,3,4772 Ravenwood,,932-555-0175,5/11/2006,2-5 Miles
12085,547,AW00012085,,Tyler,,Rodriguez,FALSE,12/25/1947,M,,M,tyler20@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,8980 Logan Court,,935-555-0186,12/23/2007,2-5 Miles
12086,62,AW00012086,,Emily,R,Clark,FALSE,8/13/1947,S,,F,emily20@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,5368 Pierce Ct.,,165-555-0198,11/15/2007,10+ Miles
12087,334,AW00012087,,Sean,,Cook,FALSE,7/14/1947,S,,M,sean29@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,2715 Euclid Ave.,,390-555-0114,4/12/2008,10+ Miles
12088,548,AW00012088,,Lauren,E,Thompson,FALSE,7/22/1947,S,,F,lauren33@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,9657 Wiget Lane,,123-555-0163,6/28/2008,10+ Miles
12089,54,AW00012089,,Nathaniel,,Richardson,FALSE,10/24/1947,M,,M,nathaniel10@adventure-works.com,70000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,1,1881 Pinehurst Court,,170-555-0160,8/6/2007,10+ Miles
12090,62,AW00012090,,Savannah,M,Carter,FALSE,7/5/1948,M,,F,savannah32@adventure-works.com,40000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,2582 South Ranchford Ct.,,838-555-0118,11/9/2007,10+ Miles
12091,536,AW00012091,,Eddie,,Munoz,FALSE,11/12/1948,M,,M,eddie7@adventure-works.com,40000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,3005 Potomac Drive,,806-555-0179,8/9/2007,2-5 Miles
12092,612,AW00012092,,Austin,L,White,FALSE,2/9/1948,M,,M,austin48@adventure-works.com,40000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,6872 Sandalwood Dr.,,389-555-0198,11/3/2007,2-5 Miles
12093,300,AW00012093,,Levi,,Chandra,FALSE,11/8/1948,M,,M,levi1@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,5974 Sequoia Drive,,990-555-0126,5/8/2008,2-5 Miles
12094,335,AW00012094,,Bailey,A,Bailey,FALSE,9/19/1948,M,,F,bailey13@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,1723 StandingView Dr. Dr,,873-555-0132,5/8/2006,2-5 Miles
12095,336,AW00012095,,Austin,K,Griffin,FALSE,2/25/1948,M,,M,austin17@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,7719 Athene Dr,,372-555-0193,11/3/2007,10+ Miles
12096,358,AW00012096,,Caitlin,,Brooks,FALSE,2/27/1948,M,,F,caitlin1@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,0,0,458 Las Ramblas,,425-555-0131,5/20/2006,2-5 Miles
12097,65,AW00012097,,Sean,L,Allen,FALSE,11/13/1949,S,,M,sean49@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,4895 Cypress Ave.,,109-555-0183,11/22/2007,10+ Miles
12098,641,AW00012098,,Grace,L,Clark,FALSE,10/25/1949,S,,F,grace18@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,5235 Darnett Circle,,135-555-0124,8/2/2007,10+ Miles
12099,648,AW00012099,,Sydney,,Hall,FALSE,11/18/1949,S,,F,sydney86@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,2,4985 Claudia Dr.,,514-555-0134,10/13/2007,2-5 Miles
12100,301,AW00012100,,Jon,,Sun,FALSE,4/24/1949,S,,M,jon33@adventure-works.com,60000,2,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,0,9211 Holiday Hills Drive,,183-555-0190,2/14/2008,10+ Miles
12101,345,AW00012101,,Logan,,Patterson,FALSE,4/24/1949,S,,M,logan13@adventure-works.com,70000,4,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,9211 Holiday Hills Drive,,703-555-0171,9/15/2007,10+ Miles
12102,347,AW00012102,,Devin,K,Simmons,FALSE,6/4/1949,M,,M,devin53@adventure-works.com,70000,4,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,3716 D Mt. Hood Circle,,250-555-0138,5/10/2006,1-2 Miles
12103,348,AW00012103,,Chloe,C,White,FALSE,10/12/1949,M,,F,chloe45@adventure-works.com,70000,4,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,9312 Virginia Hills Drive,,432-555-0119,5/31/2006,10+ Miles
12104,352,AW00012104,,Mariah,J,Ross,FALSE,1/11/1949,M,,F,mariah8@adventure-works.com,70000,4,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,1698 10th Avenue,,129-555-0115,5/1/2006,10+ Miles
12105,385,AW00012105,,Abigail,R,Foster,FALSE,5/16/1949,S,,F,abigail68@adventure-works.com,70000,5,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,9849 Santa Fe Court,,156-555-0118,5/4/2006,10+ Miles
12106,59,AW00012106,,Isaiah,,Baker,FALSE,6/8/1950,M,,M,isaiah31@adventure-works.com,40000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,2,8868 Sudan Loop,,504-555-0174,12/15/2007,2-5 Miles
12107,69,AW00012107,,Nathan,M,Gonzales,FALSE,8/15/1950,M,,M,nathan13@adventure-works.com,40000,2,1,Partial High School,Educación secundaria (en curso),Niveau bac,Skilled Manual,Obrero especializado,Technicien,1,2,5616 Bayside Way,,459-555-0188,9/1/2007,2-5 Miles
12108,627,AW00012108,,James,C,Walker,FALSE,2/23/1950,M,,M,james96@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,9142 Altura Drive,,314-555-0135,5/21/2006,10+ Miles
12109,641,AW00012109,,Morgan,W,Foster,FALSE,3/20/1950,S,,F,morgan85@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,5537 Broadway,,118-555-0119,5/13/2006,10+ Miles
12110,302,AW00012110,,Bianca,Y,Guo,FALSE,2/3/1950,M,,F,bianca14@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,2745 Mt. Dias Blvd.,,613-555-0188,5/17/2006,10+ Miles
12111,322,AW00012111,,Jacqueline,,Gonzales,FALSE,8/4/1950,M,,F,jacqueline18@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,1899 Trail Way,,128-555-0122,1/11/2008,2-5 Miles
12112,337,AW00012112,,Arianna,,Henderson,FALSE,6/9/1950,M,,F,arianna5@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,5283 Dumbarton Drive,,218-555-0142,5/30/2006,1-2 Miles
12113,51,AW00012113,,Nathan,B,Hughes,FALSE,8/23/1951,M,,M,nathan7@adventure-works.com,70000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,1771 Coastal Blvd.,,334-555-0173,8/23/2007,10+ Miles
12114,53,AW00012114,,Charles,I,Richardson,FALSE,11/7/1951,M,,M,charles58@adventure-works.com,70000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,5466 Kaitlin Pl.,,385-555-0136,9/3/2007,10+ Miles
12115,543,AW00012115,,Chloe,R,Richardson,FALSE,2/8/1951,S,,F,chloe55@adventure-works.com,70000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,7563 Florencia,,890-555-0130,12/7/2007,2-5 Miles
12116,547,AW00012116,,Amanda,E,Gray,FALSE,2/22/1951,S,,F,amanda15@adventure-works.com,70000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,4701 Mt. Dell Drive,,361-555-0183,5/23/2006,10+ Miles
12117,637,AW00012117,,Cameron,,Yang,FALSE,8/3/1951,M,,M,cameron23@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,2672 Pansy Dr.,,743-555-0192,2/4/2008,2-5 Miles
12118,298,AW00012118,,Miguel,L,Sanchez,FALSE,1/27/1951,M,,F,miguel72@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,1,5648 California St.,,384-555-0123,5/7/2006,10+ Miles
12119,299,AW00012119,,Keith,L,Raje,FALSE,6/1/1951,M,,M,keith17@adventure-works.com,60000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,1,9216 Sandy Way,,143-555-0184,11/6/2007,2-5 Miles
12120,618,AW00012120,,Xavier,D,Simmons,FALSE,7/11/1952,M,,M,xavier55@adventure-works.com,60000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,2837 Redhead Way,,710-555-0143,5/6/2006,10+ Miles
12121,545,AW00012121,,Logan,H,Wilson,FALSE,9/25/1952,S,,M,logan58@adventure-works.com,60000,3,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,2,6928 Toyon Dr.,,999-555-0111,5/24/2006,10+ Miles
12122,68,AW00012122,,Destiny,W,Coleman,FALSE,12/18/1952,M,,F,destiny54@adventure-works.com,70000,4,2,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,8713 Live Oak Avenue,,446-555-0114,9/6/2007,10+ Miles
12123,275,AW00012123,,Wesley,A,Liang,FALSE,6/14/1958,M,,M,wesley16@adventure-works.com,170000,2,3,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,2,6048 Nightingale Drive,,1 (11) 500 555-0143,8/13/2006,0-1 Miles
12124,192,AW00012124,,Brandi,D,Gill,FALSE,2/8/1957,S,,F,brandi13@adventure-works.com,110000,2,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,"8, rue de l´Avenir",,1 (11) 500 555-0115,8/1/2005,5-10 Miles
12125,149,AW00012125,,Diana,,Ortega,FALSE,1/12/1957,M,,F,diana21@adventure-works.com,130000,2,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,2,Postfach 22 99 99,,1 (11) 500 555-0184,11/16/2006,0-1 Miles
12126,247,AW00012126,,Tammy,,Raman,FALSE,11/18/1957,M,,F,tammy13@adventure-works.com,150000,2,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,1,5760 Las Palmas,,1 (11) 500 555-0196,10/10/2007,5-10 Miles
12127,186,AW00012127,,Grace,,Davis,FALSE,12/14/1956,M,,F,grace4@adventure-works.com,100000,2,3,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,"8188, rue Lamarck",,1 (11) 500 555-0178,5/13/2008,2-5 Miles
12128,123,AW00012128,,Kristy,E,Munoz,FALSE,12/16/1956,M,,F,kristy7@adventure-works.com,120000,3,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,Altendorfer Straße 903,,1 (11) 500 555-0146,11/2/2006,5-10 Miles
12129,158,AW00012129,,Wendy,V,Alvarez,FALSE,9/21/1956,M,,F,wendy5@adventure-works.com,120000,3,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,Wertheimer Straße 899,,1 (11) 500 555-0118,11/26/2006,5-10 Miles
12130,151,AW00012130,,Suzanne,,Zhou,FALSE,8/12/1956,S,,F,suzanne10@adventure-works.com,120000,3,4,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,Nonnendamm 6599,,1 (11) 500 555-0119,11/9/2006,5-10 Miles
12131,186,AW00012131,,Randall,M,Dominguez,FALSE,10/17/1955,M,,M,randall14@adventure-works.com,90000,2,1,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,2,"244, rue des Rosiers",,1 (11) 500 555-0136,8/24/2005,2-5 Miles
12132,224,AW00012132,,Kaitlyn,J,Henderson,FALSE,11/19/1955,M,,F,kaitlyn72@adventure-works.com,110000,3,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,"2222, rue Ste-Honoré",,1 (11) 500 555-0154,8/2/2005,5-10 Miles
12133,242,AW00012133,,Colleen,C,Xie,FALSE,12/26/1955,M,,F,colleen27@adventure-works.com,130000,3,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,8976 E Leland,,1 (11) 500 555-0175,8/14/2006,5-10 Miles
12134,269,AW00012134,,Hector,L,Alonso,FALSE,9/23/1955,M,,M,hector6@adventure-works.com,170000,3,3,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,1,4,5276 Whitehall Drive,,1 (11) 500 555-0153,1/6/2008,0-1 Miles
12135,316,AW00012135,,Fernando,W,Taylor,FALSE,4/11/1957,M,,M,fernando9@adventure-works.com,90000,2,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,0,7386 Rolph Park Drive,,672-555-0169,11/10/2007,5-10 Miles
12136,49,AW00012136,,Blake,,Turner,FALSE,11/8/1932,M,,M,blake41@adventure-works.com,30000,4,0,High School,Educación secundaria,Bac + 2,Professional,Profesional,Cadre,0,2,7509 San Cristobal,,406-555-0125,10/26/2007,1-2 Miles
12137,347,AW00012137,,Jack,,Green,FALSE,11/4/1932,M,,M,jack51@adventure-works.com,90000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,1,1224 Shoenic,,433-555-0195,9/20/2007,5-10 Miles
12138,536,AW00012138,,Colin,,Jai,FALSE,11/26/1933,M,,M,colin34@adventure-works.com,70000,3,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,3874 Claudia Court,,779-555-0111,2/29/2008,0-1 Miles
12139,609,AW00012139,,Franklin,,Yang,FALSE,3/15/1933,M,,M,franklin5@adventure-works.com,70000,4,0,Graduate Degree,Estudios de postgrado,Bac + 3,Management,Gestión,Direction,1,2,4824 Discovery Bay,,390-555-0195,1/3/2008,0-1 Miles
12140,71,AW00012140,,Oscar,A,Russell,FALSE,3/11/1965,S,,M,oscar6@adventure-works.com,90000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,0,3,2174 Pacheco St.,,616-555-0156,12/4/2007,0-1 Miles
12141,536,AW00012141,,Kaitlyn,B,Lee,FALSE,9/20/1965,S,,F,kaitlyn45@adventure-works.com,90000,4,4,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,3,4179 Maureen Lane,,936-555-0110,5/8/2006,2-5 Miles
12142,545,AW00012142,,Gabriella,,Torres,FALSE,1/6/1965,S,,F,gabriella11@adventure-works.com,100000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,4790 Curletto Drive,,989-555-0133,5/30/2006,2-5 Miles
12143,632,AW00012143,,Logan,K,Turner,FALSE,11/13/1965,M,,M,logan31@adventure-works.com,100000,4,1,Bachelors,Licenciatura,Bac + 4,Management,Gestión,Direction,1,4,2803 Fawn Glen Circle,,178-555-0116,5/19/2006,2-5 Miles
12144,632,AW00012144,,Kelly,,Jenkins,FALSE,11/10/1965,M,,F,kelly11@adventure-works.com,100000,4,1,Partial College,Estudios universitarios (en curso),Baccalauréat,Professional,Profesional,Cadre,1,4,4511 Gathering Court,,131-555-0124,9/23/2007,0-1 Miles
